outlier_mode,scaler,nCluster,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
MinMaxScaler,5,1,75.6158578784184,96.38677073393754,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,1.521836519241333,0.0403134822845459
MinMaxScaler,5,6,66.97271563370664,94.03769010980778,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,5.543402433395386,0.03247237205505371
MinMaxScaler,5,11,59.66370457986766,92.74090402220918,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,6.3111536502838135,0.06688356399536133
MinMaxScaler,5,16,57.968421463154996,92.44002130050232,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,6.601019382476807,0.09002566337585449
MinMaxScaler,5,21,55.20500571399896,90.74367725022236,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,6.75145411491394,0.03442740440368652
MinMaxScaler,5,26,61.687874020557686,92.94142497244225,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,8.825464010238647,0.06728625297546387
MinMaxScaler,5,31,51.58962764005286,91.13518627861691,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,7.539185047149658,0.0813753604888916
MinMaxScaler,5,36,65.93650515576927,94.08793901821689,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,8.133740425109863,0.04425048828125
MinMaxScaler,5,41,66.0136062489026,94.23457875009055,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,8.352488040924072,0.0480806827545166
MinMaxScaler,5,46,48.37042602629308,91.00044321095456,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,10.04721999168396,0.04586172103881836
MinMaxScaler,5,51,51.20824921948041,91.14755228963094,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,7.266247987747192,0.08489823341369629
MinMaxScaler,5,56,53.23826719965912,91.42081928361056,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,8.850712060928345,0.0976107120513916
MinMaxScaler,5,61,53.45854468355129,91.54131395349813,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,10.343635320663452,0.06119084358215332
MinMaxScaler,5,66,55.50811077897324,91.9687012132912,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,8.185336828231812,0.09296846389770508
MinMaxScaler,5,71,59.48648006708181,92.87985592846773,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,9.895698308944702,0.05736684799194336
MinMaxScaler,5,76,60.01941811616116,93.07476340527982,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,7.096484422683716,0.09005975723266602
MinMaxScaler,5,81,61.736456210263356,93.33701687607177,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,7.201353311538696,0.11330270767211914
MinMaxScaler,5,86,54.71402075296263,91.80425968248288,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,10.144914627075195,0.06912803649902344
MinMaxScaler,5,91,61.848437078939924,93.60124813434112,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,9.596866846084595,0.08971500396728516
MinMaxScaler,5,96,68.71052661606316,95.10780961581725,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,8.084768295288086,0.10924434661865234
MinMaxScaler,5,101,63.664180807946,93.53095337608998,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,8.192884683609009,0.0962824821472168
MinMaxScaler,5,106,61.649923087660994,93.31471324185688,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,8.830812454223633,0.10099053382873535
MinMaxScaler,5,111,53.45188294019776,92.31262816795403,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,9.186593294143677,0.13030219078063965
MinMaxScaler,5,116,51.3229365100946,91.88427846118347,9.464877113473941,0.002698826159944615,0.000154000154000154,1.0,7.700600646850454e-05,8.748196840286255,0.11127328872680664
