Dataset,Model,scaled,noise_percentage,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
data_N_BaIoT.csv,SUOD,StandardScaler,0,98.36589253799414,99.81131879579544,99.18219788705204,0.9510114028061052,0.9955086068970835,0.9911715031475511,0.9998838334946757,2.254716157913208,3.7228617668151855
data_N_BaIoT.csv,SUOD,StandardScaler,1,90.06666719922963,98.11438894916593,59.787301253027266,0.2852635381081569,0.7177453130004188,0.9865230935933902,0.5640658276863504,0.3973886966705322,2.9965362548828125
data_N_BaIoT.csv,SUOD,StandardScaler,3,85.1879833462722,97.04916206220739,49.13481450282545,0.21925722521095137,0.6142050899797679,0.9827072152653548,0.44669893514036785,0.3414754867553711,2.9642980098724365
data_N_BaIoT.csv,SUOD,StandardScaler,5,81.76346652006661,96.37710509288343,34.575830964164126,0.13969705259847448,0.44198299604837743,0.9740071249505212,0.28584704743465633,0.3326535224914551,2.917160987854004
data_N_BaIoT.csv,SUOD,QuantileTransformer,0,99.54913014519316,99.93398502439278,98.79581519449515,0.9299212936604119,0.9933492331258604,0.9950277745406518,0.9916763453348819,0.3371708393096924,2.9140899181365967
data_N_BaIoT.csv,SUOD,QuantileTransformer,1,99.09013225130637,99.68341509989013,95.75551186631091,0.7974690657653435,0.9761383148795074,0.995651648749849,0.9573751451800232,0.3441348075866699,2.9240260124206543
data_N_BaIoT.csv,SUOD,QuantileTransformer,3,98.44292911655567,99.5204207417104,91.14590647380986,0.6622975962744416,0.9489184152961193,0.9950301588650072,0.9068912117692606,0.4202561378479004,2.9701168537139893
data_N_BaIoT.csv,SUOD,QuantileTransformer,5,97.49078010211689,99.30197104904248,89.49234658053643,0.6244483136881298,0.9388147269865282,0.994585697578724,0.8889663182346109,0.4102797508239746,3.0025322437286377
data_N_BaIoT.csv,SUOD,MinMaxScaler,0,98.33952994540986,99.80536572256217,99.1541188445474,0.949300458287128,0.9953551122675147,0.9908672294704528,0.9998838334946757,0.33121681213378906,3.595761299133301
data_N_BaIoT.csv,SUOD,MinMaxScaler,1,89.30074967919134,97.95908813194426,57.621705099856094,0.269593861536416,0.6980745186296574,0.985386516060713,0.5404840271055179,0.3264274597167969,2.8616936206817627
data_N_BaIoT.csv,SUOD,MinMaxScaler,3,84.42949217459253,96.6902336786534,45.751289881015055,0.19991445215807724,0.5777279930058467,0.9810707989236337,0.40940948693126816,0.3850224018096924,2.875575065612793
data_N_BaIoT.csv,SUOD,MinMaxScaler,5,81.23867220435312,95.9036250361939,30.237618897195606,0.11462664871802077,0.38215728940006216,0.9687943262411347,0.23802516940948693,0.3576667308807373,2.946242570877075
data_N_BaIoT.csv,SUOD,Normalizer,0,27.645641323205915,82.03284785553629,6.135270787266154,-0.5678539396142525,7.478033277248083e-05,0.0010869565217391304,3.872216844143272e-05,0.3886592388153076,2.7750086784362793
data_N_BaIoT.csv,SUOD,Normalizer,1,21.67076861180445,80.36540812168006,6.036994138499877,-0.5767438025003285,7.470212527546409e-05,0.0010548523206751054,3.872216844143272e-05,0.31892919540405273,2.743818759918213
data_N_BaIoT.csv,SUOD,Normalizer,3,14.119258759510785,78.5326899674454,6.068583061317609,-0.5738993993565271,7.472724555372888e-05,0.0010649627263045794,3.872216844143272e-05,0.32657408714294434,2.8193812370300293
data_N_BaIoT.csv,SUOD,Normalizer,5,8.92421798576459,77.37317134032469,6.079112702256853,-0.5729485416047309,7.473562273457644e-05,0.0010683760683760685,3.872216844143272e-05,0.29578280448913574,2.798427104949951
data_N_BaIoT.csv,SUOD,RobustScaler,0,98.42328733199757,99.81802284748895,99.16113860517356,0.9497393827864129,0.99539401414558,0.9908302639656231,1.0,0.37772607803344727,2.9147419929504395
data_N_BaIoT.csv,SUOD,RobustScaler,1,91.33326410014895,98.41010039477355,61.46151416236706,0.2959790286337581,0.7326776062716074,0.9867532297199816,0.5826524685382382,0.3924226760864258,2.915203094482422
data_N_BaIoT.csv,SUOD,RobustScaler,3,86.62333105057485,97.4993863392793,56.607349689375596,0.26473568042975903,0.6884717147536853,0.9856421356421357,0.5289835430784124,0.3930654525756836,3.1020331382751465
data_N_BaIoT.csv,SUOD,RobustScaler,5,82.69269398666222,96.83248912574159,45.821487487276684,0.20260895802727313,0.5782513661202185,0.9820881670533642,0.40975798644724104,0.39299559593200684,3.24741792678833
data_CICIoT2023.csv,SUOD,StandardScaler,0,64.4344310700804,97.97854795295844,41.74845084575448,0.06697897555162746,0.5748233625895411,0.9838480207548749,0.4060233473786005,0.08528709411621094,0.8851220607757568
data_CICIoT2023.csv,SUOD,StandardScaler,1,71.48003220232913,98.60153625136644,52.73153575615475,0.10550565352093458,0.6805505251720391,0.9875180659571673,0.5191683359812116,0.08899593353271484,0.887601375579834
data_CICIoT2023.csv,SUOD,StandardScaler,3,68.51736272400242,98.3464189898198,45.38603249037012,0.08282778900429823,0.6114989635206939,0.9859393008067614,0.44318574290253504,0.08722233772277832,0.8970253467559814
data_CICIoT2023.csv,SUOD,StandardScaler,5,65.32716329020344,98.04072352062931,40.043543795009214,0.06702350291769807,0.5565355267069666,0.9843996494303243,0.38792567520895216,0.09008288383483887,0.9036006927490234
data_CICIoT2023.csv,SUOD,QuantileTransformer,0,91.41565361014682,99.69983744601261,69.85094624016077,0.2364004540351206,0.8162348665809191,0.9981524941329205,0.6904054707467017,0.08917474746704102,0.9203894138336182
