Dataset,Model,outlier_mode,scaler,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
data_N_BaIoT.csv,CBLOF,global,StandardScaler,99.29626738623485,99.87724697107049,98.95714285714286,0.9364411880483001,0.994288396839058,0.9886416679632799,1.0,0.7065849304199219,0.02190089225769043
data_N_BaIoT.csv,KNN,global,StandardScaler,99.84371513129877,99.96829053380097,99.04285714285714,0.94177095682913,0.9947553816046967,0.9895654882417069,1.0,0.015963077545166016,0.7116477489471436
data_N_BaIoT.csv,IForest,global,StandardScaler,99.61982457114847,99.92562780038381,98.9857142857143,0.9382200346569636,0.9944440097034196,0.9889494163424124,1.0,0.13176774978637695,0.3714931011199951
data_N_BaIoT.csv,OCSVM,global,StandardScaler,97.36842105263158,99.46775203506574,98.7,0.9203274528179516,0.9928900695366827,0.9858805275407293,1.0,0.005859851837158203,0.14498496055603027
data_N_BaIoT.csv,LOF,global,StandardScaler,97.80394788003169,99.61402351913071,98.91428571428571,0.9337686470401674,0.9940550688360451,0.9881804043545879,1.0,0.005698442459106445,0.09987974166870117
data_N_BaIoT.csv,DeepSVDD,global,StandardScaler,99.88034401673794,99.97926075079194,98.9857142857143,0.9382200346569636,0.9944440097034196,0.9889494163424124,1.0,0.3560605049133301,0.006371736526489258
data_N_BaIoT.csv,HBOS,global,StandardScaler,99.76735115297548,99.95272869878924,99.0,0.9391086089848206,0.9945218344028799,0.9891033623910336,1.0,0.014128923416137695,0.045537471771240234
data_N_BaIoT.csv,PCA,global,StandardScaler,99.84520123839009,99.9685336689742,99.08571428571429,0.9444282779551071,0.9949890385217663,0.9900280461202867,1.0,0.00724029541015625,0.1028127670288086
data_N_BaIoT.csv,LODA,global,StandardScaler,96.93659731175408,99.29663218257615,99.05714285714285,0.9426572867892105,0.9948332550493189,0.9897196261682243,1.0,0.013375997543334961,0.048027992248535156
data_N_BaIoT.csv,ECOD,global,StandardScaler,95.64599857138822,99.06836121178107,9.214285714285714,-0.03748774779640551,0.0,0.0,0.0,0.005574226379394531,0.3105635643005371
data_N_BaIoT.csv,COPOD,global,StandardScaler,97.67468092549876,99.17637022928857,9.2,-0.05301946913783156,0.0,0.0,0.0,0.0042591094970703125,0.3018510341644287
data_N_BaIoT.csv,AutoEncoder,global,StandardScaler,99.22600619195046,99.84286612193588,99.05714285714285,0.9426572867892105,0.9948332550493189,0.9897196261682243,1.0,0.1968553066253662,0.33048105239868164
data_N_BaIoT.csv,DevNet,global,StandardScaler,2.424620263094553,76.19859208592987,8.014285714285714,-0.3477128309534773,0.0,0.0,0.0,0.13733863830566406,0.10322976112365723
data_N_BaIoT.csv,LUNAR,global,StandardScaler,99.76780185758514,99.95280792826804,99.28571428571429,0.9567639750375355,0.9960808904216962,0.9921923797626483,1.0,0.6365139484405518,0.13833189010620117
data_N_BaIoT.csv,AE1SVM,global,StandardScaler,99.69040247678019,99.93708713431897,98.94285714285715,0.9355509122800634,0.99421060866844,0.9884878655880522,1.0,1.2806389331817627,0.435593843460083
data_N_BaIoT.csv,ALAD,global,StandardScaler,39.553458926436235,87.69874153180966,12.342857142857143,-0.07632085584698776,0.0847255369928401,0.8114285714285714,0.044696254327982375,4.398557186126709,0.01864147186279297
data_CICIoT2023.csv,CBLOF,local,StandardScaler,92.26030080919315,99.55773301221592,88.45714285714286,0.3681026113014829,0.9369833099360475,0.994042694026146,0.8861188965924177,0.016085386276245117,0.006128549575805664
data_CICIoT2023.csv,KNN,local,StandardScaler,92.6198087118924,99.66211050640547,73.92857142857143,0.25198457084323495,0.8449315999660124,0.9963927855711423,0.7334415105472784,0.0006227493286132812,0.48250246047973633
data_CICIoT2023.csv,IForest,local,StandardScaler,94.42696002226734,99.72658964248232,84.54285714285714,0.34054504970142474,0.913564467167279,0.996340825927862,0.8434872400059006,0.11270976066589355,0.24543499946594238
data_CICIoT2023.csv,OCSVM,local,StandardScaler,93.3398257461324,99.68339350586967,84.1,0.32818257102198123,0.9109243697478993,0.9956263121063681,0.8395043516742883,0.0008335113525390625,0.034244537353515625
data_CICIoT2023.csv,LOF,local,StandardScaler,91.7129623758226,99.60337209350317,73.52857142857144,0.24774969526888094,0.8422038661330153,0.9961724415793715,0.729458622215666,0.0007047653198242188,0.037775278091430664
data_CICIoT2023.csv,DeepSVDD,local,StandardScaler,91.95329067208488,99.64572145058142,77.31428571428572,0.2645756430181378,0.8678868552412645,0.9952299179545888,0.7694350199144416,0.14818692207336426,0.002671480178833008
data_CICIoT2023.csv,HBOS,local,StandardScaler,88.3555750758097,99.41772168080422,78.11428571428571,0.2353707849170396,0.8735764977719096,0.991384154336018,0.7807936273786694,0.004790067672729492,0.014288187026977539
data_CICIoT2023.csv,PCA,local,StandardScaler,97.5241613206609,99.88524952328525,95.31428571428572,0.5780545240645563,0.9752900406810305,0.996612779060816,0.9548605989083936,0.000919342041015625,0.010230779647827148
data_CICIoT2023.csv,LODA,local,StandardScaler,82.38941928059705,98.95111711034096,25.557142857142857,0.07457506445537325,0.37749372834786765,0.992462311557789,0.2330727245906476,0.00933527946472168,0.04411435127258301
