Dataset,Model,Parameters,Scaled,Noise,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
data_ToNIoT.csv,CBLOF,{'n_clusters': 50},QuantileTransformer,3,82.42891582095429,95.26353014609754,34.38097840940147,0.12977545809329752,0.41997825824374924,0.9552197802197803,0.2691593125870878,0.016462087631225586,0.012314319610595703
data_ToNIoT.csv,CBLOF,{'n_clusters': 100},QuantileTransformer,3,84.50285998492146,95.595718981567,41.72588138835747,0.17516182369095054,0.5166336072541796,0.9642479373810028,0.3528409970583682,0.03004622459411621,0.013808965682983398
data_ToNIoT.csv,CBLOF,{'n_clusters': 150},QuantileTransformer,3,85.64095122435221,96.36821345529638,61.95681880295163,0.31145024507010993,0.7298136645962733,0.9778933680104032,0.5821334571915158,0.04572439193725586,0.023343801498413086
data_ToNIoT.csv,KNN,{'n_neighbors': 5},QuantileTransformer,3,89.09826079464975,97.09208475306326,66.20661382891501,0.34807750990628816,0.7668300961719782,0.9805883771401013,0.6295866233163029,0.03065037727355957,2.343010187149048
data_ToNIoT.csv,KNN,{'n_neighbors': 20},QuantileTransformer,3,87.4821836709424,96.32583698462193,57.18775621754578,0.2765383195564043,0.6852837769964841,0.9756864988558352,0.5281003251277288,0.055791378021240234,2.4350368976593018
data_ToNIoT.csv,KNN,{'n_neighbors': 50},QuantileTransformer,3,81.34972570783636,94.95923973965998,35.72014211533206,0.14102226896065315,0.43805996894038945,0.9589435146443515,0.28386747174485216,0.078155517578125,2.6707353591918945
data_ToNIoT.csv,LOF,{'n_neighbors': 5},QuantileTransformer,3,61.413526099345006,91.42000836893155,28.443563815250066,0.0848533557268502,0.33305737757116477,0.9389587073608617,0.20243071682923053,0.0378568172454834,0.14566779136657715
data_ToNIoT.csv,LOF,{'n_neighbors': 20},QuantileTransformer,3,74.44949165336074,94.32746861513088,34.27165892320306,0.12146865301019487,0.41978287092882993,0.9503003823047516,0.26939154667905246,0.032656192779541016,0.16480612754821777
data_ToNIoT.csv,LOF,{'n_neighbors': 50},QuantileTransformer,3,76.77147435394855,93.64024818225181,32.77534845586226,0.11768387347246065,0.39745238532671934,0.9513339196716506,0.2511998761418176,0.05246281623840332,0.20154523849487305
data_ToNIoT.csv,HBOS,{'n_bins': 10},QuantileTransformer,3,81.50292405882111,96.64887002479641,60.44684339983603,0.2962205858019163,0.7163784233991475,0.9757106632857333,0.5659544821179749,0.005583524703979492,0.010695934295654297
data_ToNIoT.csv,HBOS,{'n_bins': 50},QuantileTransformer,3,86.23111149200987,97.38584737431574,72.15086089095382,0.3976257429151473,0.8156156699538587,0.9811710927296474,0.6978634463539247,0.0058727264404296875,0.013486146926879883
data_ToNIoT.csv,HBOS,{'n_bins': 100},QuantileTransformer,3,86.70036043596207,97.52204917223703,73.11423886307735,0.4046861196875015,0.8232493374657504,0.9806313536650615,0.7093977395881715,0.006003856658935547,0.014604568481445312
data_ToNIoT.csv,IForest,{'n_estimators': 50},QuantileTransformer,3,75.57375428533632,93.14907994429247,27.596337797212357,0.07967991139662038,0.31952738714441664,0.9370998116760829,0.1925994736027249,0.06698417663574219,0.053076982498168945
data_ToNIoT.csv,IForest,{'n_estimators': 100},QuantileTransformer,3,77.53985198298356,93.30122611925104,25.51243509155507,0.06432872794128879,0.28567684445026864,0.9300341296928327,0.16875677349434898,0.130265474319458,0.10367441177368164
data_ToNIoT.csv,IForest,{'n_estimators': 200},QuantileTransformer,3,79.75685171677497,93.80250762936458,27.480185843126538,0.08145799194287726,0.31716417910447764,0.9386900228484387,0.1908190122309955,0.2624330520629883,0.20682311058044434
data_ToNIoT.csv,PCA,{'n_components': 0.5},QuantileTransformer,3,34.86987456114786,84.40527170529775,17.764416507242416,-0.03442911830398718,0.1517970401691332,0.8466981132075472,0.08337203901532746,0.0025434494018554688,0.004675149917602539
data_ToNIoT.csv,PCA,{'n_components': 0.7},QuantileTransformer,3,37.4193038348274,85.6133829274701,18.174364580486472,-0.027976854754886045,0.15946097697922515,0.8541353383458646,0.08793930949063322,0.0025272369384765625,0.004420042037963867
data_ToNIoT.csv,PCA,{'n_components': 0.9},QuantileTransformer,3,39.32356481223644,86.26866243653484,18.502323039081716,-0.02181359271927995,0.16529041287613716,0.8607871720116618,0.09142282087010373,0.002719402313232422,0.0057773590087890625
data_ToNIoT.csv,OCSVM,{'nu': 0.1},QuantileTransformer,3,25.15448478546779,81.21091885432425,17.163159333151135,-0.042484140412277875,0.1400198609731877,0.8364406779661017,0.07640501625638643,0.15818047523498535,0.5271701812744141
data_ToNIoT.csv,OCSVM,{'nu': 0.5},QuantileTransformer,3,29.88151420232681,83.61758578935506,18.099207433725063,-0.027393253539016584,0.1576839294497927,0.8545316070068545,0.08685555039479796,0.7067217826843262,2.622277021408081
data_ToNIoT.csv,AutoEncoder,"{'hidden_neurons': [64, 32, 32, 64], 'epochs': 50}",QuantileTransformer,3,66.19619437083306,92.02054845764536,23.558349275758403,0.038197204373333044,0.25482882642866655,0.9126908396946565,0.14808793930949063,2.593575954437256,0.6242117881774902
data_ToNIoT.csv,AutoEncoder,"{'hidden_neurons': [128, 64, 64, 128], 'epochs': 50}",QuantileTransformer,3,66.19619437083306,92.02054845764536,23.558349275758403,0.038197204373333044,0.25482882642866655,0.9126908396946565,0.14808793930949063,2.605742931365967,0.6370272636413574
data_ToNIoT.csv,DIF,"{'n_ensemble': 50, 'n_estimators': 6}",QuantileTransformer,3,43.33492887256431,87.53031601248398,45.76386990981142,-0.13160805463520972,0.607728800158134,0.8402569007925663,0.47600247716364763,0.4282655715942383,22.42153263092041
data_ToNIoT.csv,DIF,"{'n_ensemble': 100, 'n_estimators': 10}",QuantileTransformer,3,41.94183522788409,87.36480327544452,45.394916643891776,-0.14307069165182476,0.6050602885945839,0.8365673681333697,0.47391237033596534,1.1866519451141357,77.45068383216858
data_ToNIoT.csv,NeuTraLAD,"{'latent_dim': 32, 'enc_hdim': 32}",QuantileTransformer,3,81.4632022963509,95.4948880836713,58.36294069417873,0.2598197723766076,0.6988535283652896,0.9662476086362394,0.5473757547607989,14.732479333877563,0.4568495750427246
data_ToNIoT.csv,NeuTraLAD,"{'latent_dim': 64, 'enc_hdim': 64}",QuantileTransformer,3,83.84493999132344,96.036772987764,58.32194588685433,0.2585461460414281,0.6985570270804506,0.9658376605629954,0.5471435206688342,12.735009908676147,0.4717113971710205
data_ToNIoT.csv,DASVDD,{'code_size': 32},QuantileTransformer,3,63.57721202296711,90.75364246413992,53.347909264826455,0.10401281737298833,0.6625815378533307,0.9160972943427166,0.5189657841771173,4.4782726764678955,11.481870889663696
data_ToNIoT.csv,DASVDD,{'code_size': 64},QuantileTransformer,3,53.63318611656476,89.42446921664029,50.02732987154961,0.0008490842234529659,0.6385649337813797,0.8828915004099481,0.5001548227279765,4.473438501358032,11.466949939727783
data_ToNIoT.csv,LODA,{'n_bins': 10},QuantileTransformer,3,44.69145939075545,86.33592255081214,20.258267286143756,0.013768229955227874,0.19482580200068988,0.8953709575142677,0.10930484595138566,0.02194976806640625,0.06322360038757324
data_ToNIoT.csv,LODA,{'n_bins': 50},QuantileTransformer,3,42.73305101165568,82.1088008875142,11.130090188576114,-0.23334217883368538,0.013799378269770263,0.33579335793357934,0.007044434122929246,0.02579331398010254,0.09413290023803711
data_ToNIoT.csv,ALAD,{},QuantileTransformer,3,49.87350136015101,87.79330382479336,18.065045094288056,-0.016721981364084287,0.15465952347384745,0.8651419558359621,0.08492026629509213,3.794379711151123,0.011193037033081055
data_ToNIoT.csv,COPOD,{},QuantileTransformer,3,22.36070280146229,79.54209872770633,20.312927029242964,-0.19833771220963337,0.24691676890295086,0.744258466329311,0.1480105279455024,0.009070396423339844,0.09173107147216797
data_ToNIoT.csv,ECOD,{},QuantileTransformer,3,19.57712893416898,78.7446718251975,20.066958185296528,-0.238648863213132,0.25279427732004855,0.7225264695144213,0.15319708933271403,0.008833169937133789,0.0922081470489502
