scaler,nCluster,noise_percentage,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
MinMaxScaler,30,0,98.52515259133867,99.80708905511852,54.21361131585412,0.2916684832172308,0.6608781553019472,0.9996067945894935,0.49361189856704596,3.1459107398986816,0.18208789825439453
MinMaxScaler,35,0,99.7070484400436,99.95554848846652,89.08427222631708,0.6407834707978188,0.9357491116436659,0.9997351344192822,0.8794609918061435,3.538677453994751,0.19413542747497559
MinMaxScaler,40,0,99.70051620134089,99.95971656657392,91.70264293987574,0.6976735385823786,0.9518984251007204,0.999829023295576,0.9083530736670421,3.915290117263794,0.1939687728881836
MinMaxScaler,45,0,99.12122964822852,99.88954100352345,64.6660348882103,0.35985114753091874,0.7571114917846888,0.9996177370030581,0.6092967263407246,4.33849835395813,0.19155406951904297
MinMaxScaler,50,0,99.19787751138288,99.89806917196036,63.114667789828374,0.34873489540417985,0.743714181197415,0.9996066605480529,0.5921323443749757,3.559433937072754,0.23772215843200684
MinMaxScaler,55,0,99.53508856717916,99.9385229692727,83.95282720859218,0.5543009489100297,0.9025990626331487,0.9997640285053565,0.8226476641683819,6.429046630859375,0.20115971565246582
MinMaxScaler,60,0,98.7241286356394,99.8379965460091,55.08757151381138,0.29708281232110756,0.6694735754507413,0.9996914294530587,0.5032425925206788,4.613623380661011,0.19612431526184082
MinMaxScaler,65,0,93.95221913286905,99.26938596841195,54.76115264469481,0.2949286332675669,0.6662869274784454,0.9996115599751398,0.4996699157314279,5.804678678512573,0.19330787658691406
MinMaxScaler,70,0,96.72496171220904,99.59431679660162,55.42802990418026,0.29893867406586944,0.672815809136114,0.9996172102281426,0.5070482699700982,4.998477458953857,0.1976766586303711
MinMaxScaler,75,0,99.37078908706542,99.91653685032082,84.97771226001193,0.5692945638811643,0.9093911423490559,0.9996741912962532,0.8340646965166402,5.376534938812256,0.2228851318359375
MinMaxScaler,80,0,99.65344553269422,99.94568427897559,87.84528447579937,0.6173529480158563,0.9279307402551455,0.9997309417040359,0.8657527862995612,6.03784441947937,0.2122647762298584
MinMaxScaler,85,0,99.61753168397968,99.94327590942305,73.32841950089501,0.43112442027620684,0.8269611749971535,0.999669676282757,0.7051376645567162,6.244593381881714,0.2215099334716797
MinMaxScaler,90,0,99.57258480784674,99.93262408424741,52.71138254185532,0.2826656214694078,0.6458294997502695,0.9995117982099267,0.47703001825171837,5.596439361572266,0.23149824142456055
MinMaxScaler,95,0,99.71338651152942,99.95247875651394,71.61559790811133,0.4155481689768462,0.8137794459667949,0.9996605566870332,0.6861869441963419,6.026659727096558,0.21533823013305664
MinMaxScaler,100,0,99.23862286405432,99.90184258235078,65.44171843740129,0.3657541143538437,0.7636922190755052,0.9996858309770656,0.6178400838802377,5.283232927322388,0.21601009368896484
MinMaxScaler,105,0,99.23989770647417,99.89852297581498,74.8552174370854,0.4459620311165509,0.8384594570217371,0.999731139431091,0.7219913789755737,6.499168872833252,0.38651156425476074
MinMaxScaler,110,0,98.41208774544081,99.79025621150413,46.78319469306096,0.2500391675280282,0.5828656322218554,0.9996225346796264,0.41136266552755235,7.104113817214966,0.23256683349609375
MinMaxScaler,115,0,99.63078253356754,99.93841607498769,49.12077498157313,0.2625684787889531,0.6083855629997839,0.9995561473590768,0.4372645722496214,10.732608079910278,0.24990224838256836
MinMaxScaler,120,0,98.50297075841715,99.7933979124764,37.920746902530624,0.2038079152724571,0.4771027346637103,0.9993807282635621,0.31334705448332106,10.386618375778198,0.22778749465942383
