scaler,nCluster,noise_percentage,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
StandardScaler,1,0,77.75868556645929,97.16112090915612,60.843646505142054,0.2670162485101255,0.7287742683280208,0.9781551824722888,0.5807196459495862,0.03992938995361328,0.037976980209350586
StandardScaler,4,0,84.29094705635018,98.066076516814,73.0939515426181,0.3823269552240485,0.8274690392095497,0.987145981118993,0.7122570713873388,0.06729507446289062,0.03849649429321289
StandardScaler,7,0,75.56941967944469,96.73164432857713,61.27941432804602,0.2734668971767732,0.7323678947495241,0.9794405774684197,0.5848374061958822,0.038678646087646484,0.040622711181640625
StandardScaler,10,0,81.60929168537405,97.64132757986339,69.59386438905352,0.3325493496015528,0.8014568631914409,0.9809974923376985,0.6774677698672311,0.09369683265686035,0.04221963882446289
StandardScaler,13,0,83.16489997790748,97.70372026305701,71.10336412759281,0.3347061917316625,0.8136423930394119,0.9784254352763059,0.696363286511449,0.11019086837768555,0.04339265823364258
StandardScaler,16,0,66.54023760146524,95.2515139322405,52.48736273313579,0.17710050591009757,0.6539369778838585,0.9611135990446336,0.49555512795843754,0.02671337127685547,0.04382443428039551
StandardScaler,19,0,62.64863062022962,94.47676632976821,56.59055255359944,0.12538684952324325,0.6989798385147222,0.9399258825824068,0.556359438137387,0.10767722129821777,0.04524087905883789
StandardScaler,22,0,65.89369365517143,94.95594103614893,65.79048283074778,0.16065990624933776,0.778562563466095,0.9411347517730496,0.6638830094285164,0.026013612747192383,0.04592156410217285
StandardScaler,25,0,62.045360927600676,94.13164070405762,57.873453024228695,0.13436002923941737,0.7104241552839684,0.9414417275325501,0.5704444872041562,0.07174253463745117,0.0469660758972168
StandardScaler,28,0,43.432477426435476,90.36035461501918,21.77793271744814,0.10763400735020331,0.24236898973527823,0.9884329385844121,0.13811814508370213,0.02567434310913086,0.04747748374938965
StandardScaler,31,0,49.94745259016954,91.70389703182332,21.847655569112774,0.1086884387972177,0.24345302375809935,0.9890320811625994,0.13881085241485472,0.05400395393371582,0.04875040054321289
StandardScaler,34,0,57.35294151184087,93.33021272185889,22.659926791005752,0.11692129947888097,0.256609590188654,0.9924831518921721,0.1473542428324033,0.12803173065185547,0.05018496513366699
StandardScaler,37,0,43.662102780093925,90.82993353987699,21.021439776886876,0.11118393746444248,0.22808272854271014,0.9949464922711059,0.12880507985376177,0.026297330856323242,0.05065441131591797
StandardScaler,40,0,57.261719368011455,93.50144380520408,51.67509151124281,0.09514778394004271,0.6529120136211127,0.9344227047946678,0.5017510101981912,0.026319503784179688,0.0519406795501709
StandardScaler,43,0,47.26131315074936,91.20007878757096,19.783859159839636,0.09751970869052663,0.20737168446434723,0.9885057471264368,0.11583605926496056,0.02957296371459961,0.05334877967834473
StandardScaler,46,0,47.094895203073,90.94804418637275,19.982569287083845,0.09675310236986312,0.21121000721674285,0.9868336544637123,0.11826053492399462,0.02722477912902832,0.05391216278076172
StandardScaler,49,0,46.778384965685326,90.75616424844594,19.70716402300854,0.10221014355875463,0.20519014424736007,0.993317741396592,0.11441216086203579,0.026984691619873047,0.05490589141845703
StandardScaler,52,0,51.119919611741814,91.98879980283729,24.333275230956946,0.10464721981547699,0.2877301217471204,0.9768270944741533,0.1687127188762748,0.06495952606201172,0.05628180503845215
StandardScaler,55,0,46.803228358240865,90.98155937589901,20.366044971239326,0.10389791975800905,0.2171961207635105,0.9915519399249061,0.12195497402347508,0.12420034408569336,0.05787777900695801
StandardScaler,58,0,44.96281472929539,90.6638353389653,19.804776015339026,0.09731143464029281,0.20779668021213582,0.9882083196855552,0.11610544544929767,0.028160572052001953,0.0581212043762207
StandardScaler,61,0,53.33559674741126,92.72000623397795,27.983266515600487,0.08630011120565192,0.3509896324222432,0.9556886227544911,0.21497017510101982,0.02794933319091797,0.05985450744628906
StandardScaler,64,0,43.496371838453804,89.62489763522254,15.101969670559527,0.07045763123630078,0.11939974688121498,0.988622754491018,0.06353665576294015,0.04151415824890137,0.06151938438415527
StandardScaler,67,0,48.446702157227456,91.39874062146416,21.017953634303645,0.1072174993510466,0.22865313904398746,0.9914378506052554,0.12922840100057725,0.04478096961975098,0.06255364418029785
StandardScaler,70,0,55.19063847376336,92.93371776872131,27.390622276451104,0.08679570723102223,0.3414279390375008,0.9570998049991136,0.2077737156051568,0.04073739051818848,0.0631873607635498
StandardScaler,73,0,43.99727905700582,90.24375227813054,16.329091859857066,0.08032159794894711,0.14297446884484913,0.9910891089108911,0.07704444872041562,0.03051590919494629,0.06519389152526855
StandardScaler,76,0,45.02058880123148,89.33239064509898,82.50653651734355,0.06203528387290346,0.9023887332710863,0.9123628210675373,0.8926303636713488,0.12748384475708008,0.07184624671936035
StandardScaler,79,0,44.410329321047044,90.34418309399214,17.68868746731741,0.08039182777456012,0.16994199332044296,0.982520325203252,0.09301520107754474,0.03014230728149414,0.06756329536437988
StandardScaler,82,0,40.240222635566106,88.62061457943173,15.056649816977513,0.06918116877723923,0.1186428416407437,0.9873570138470801,0.06311333461612469,0.03051471710205078,0.06751108169555664
StandardScaler,85,0,47.87607380326257,90.59569043924395,13.515774795189122,0.06236483761299748,0.0872028846861432,0.9932942162615256,0.045603232634212044,0.10616445541381836,0.0703427791595459
