scaler,nCluster,noise_percentage,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
StandardScaler,172,1,53.95474618896737,91.13151168039178,58.10255870274824,0.11438638137737142,0.7140906804627434,0.9360165766670853,0.5772313649564376,46.324015378952026,0.46366333961486816
StandardScaler,175,1,48.899644078493,89.4640018223375,87.47674704292584,0.11929020785951969,0.9322085423316614,0.9151341067631589,0.9499322362052275,29.599044799804688,0.4912559986114502
StandardScaler,178,1,62.1814306432368,92.5998433713807,85.48313502509565,0.28152307283829364,0.918202673839095,0.9383564412466147,0.8988964181994191,38.95604467391968,0.471721887588501
StandardScaler,181,1,32.655829494643754,85.70428889963274,90.64967884595136,0.02607753204661502,0.95095187244541,0.9064902242970971,1.0,40.37872266769409,0.49831414222717285
StandardScaler,184,1,63.89310372123524,93.42209288271883,48.04675160577025,0.17296673549319475,0.6068108165542155,0.9662465104475086,0.4422846079380445,32.60297656059265,0.47127866744995117
StandardScaler,187,1,72.23277164886575,94.63478884035025,87.36794075322032,0.37772671870089736,0.9288158389208647,0.9493005579364437,0.9091965150048402,36.73484539985657,0.4985830783843994
StandardScaler,190,1,36.728530148025875,88.27850972045073,18.92878452844758,0.016624057348964567,0.20548981838194827,0.9199260856174931,0.11566311713455954,36.012969732284546,0.48340916633605957
StandardScaler,193,1,68.29785132633594,94.0160407132146,55.680741286722125,0.21344395889668635,0.6833989419050723,0.9694124342011666,0.5277057115198451,33.839027643203735,0.47942399978637695
StandardScaler,196,1,56.29967123920381,92.01783896564687,31.982029412797026,0.11274072145497117,0.4085818048646504,0.9642754249495823,0.2592061955469506,49.98288011550903,0.6172168254852295
StandardScaler,199,1,53.84790582931309,90.38163071410979,60.822715945386264,0.09654601988029198,0.7398013893421604,0.9294207227786564,0.6144433688286544,39.074816942214966,0.4720609188079834
StandardScaler,202,1,53.35829334874861,91.07252959935455,88.54375065810257,0.2087026506268201,0.9378924534764242,0.9220322496165214,0.9543078412391094,47.279905796051025,0.4560129642486572
StandardScaler,205,1,56.13569607309863,90.80060456315314,68.60061071917447,0.16223412187964698,0.8013677339135841,0.93925987612554,0.6987802516940949,26.37609601020813,0.4462549686431885
StandardScaler,208,1,52.9258723199677,89.9329718708914,81.99080411357973,0.18924978140627424,0.8971393059759838,0.9300856264028597,0.8664472410454985,27.217133045196533,0.420194149017334
StandardScaler,211,1,41.6810998490184,89.27725861248562,28.057983222772105,0.06713300108486887,0.35586562333050503,0.9442961974649766,0.21924491771539206,24.19321370124817,0.4491548538208008
StandardScaler,214,1,53.66376492477427,90.18101885841403,68.30929065318873,0.09965303483344481,0.8017739138071088,0.9257757047252079,0.7070667957405615,34.34047555923462,0.437023401260376
StandardScaler,217,1,58.368551963741176,91.1489099655278,82.02590291671054,0.18808533799161672,0.8973891438074819,0.9298646291836227,0.8671055179090029,27.480854749679565,0.45744824409484863
StandardScaler,220,1,49.69413699020107,90.23664655256832,45.19321891123513,0.0658192762816461,0.5860615539591231,0.9290637081862498,0.4280348499515973,26.291087865829468,0.4559926986694336
StandardScaler,223,1,67.71793020859282,93.89149666710581,52.549928047453584,0.19902979827967301,0.6528159428850253,0.9691932286106452,0.4921587608906099,28.990526914596558,0.5020132064819336
StandardScaler,226,1,50.15007091559917,89.23188352323737,83.63693798041487,0.19760601581205067,0.9076539101497504,0.929113102721116,0.887163601161665,34.57172441482544,0.4924042224884033
StandardScaler,229,1,83.76930098933252,96.44267499499553,73.89000035098803,0.3828642956890085,0.8337765066029093,0.9856825866441251,0.7224394966118103,34.18726682662964,0.5234217643737793
StandardScaler,232,1,61.771645234638775,90.99226927813878,74.22343898073076,0.25918592009091546,0.8409356725146199,0.95419021872696,0.7517134559535334,34.90274977684021,0.4935011863708496
StandardScaler,235,1,62.72795207514367,91.77979050042089,55.68425116703521,0.16255183902873163,0.6875061875061875,0.9526716510048701,0.5378121974830591,28.877055168151855,0.5267148017883301
StandardScaler,238,1,69.66871848649481,94.16457676209285,61.296549787652246,0.26563751067848457,0.733189769895231,0.9772316821465429,0.5866795740561471,35.15568232536316,0.5142383575439453
StandardScaler,241,1,65.3737727752364,93.11261725780152,68.44266610508582,0.1895614740231592,0.798881556872833,0.9458156779661017,0.691461761858664,37.29927372932434,0.5499420166015625
StandardScaler,244,1,72.1529699946768,93.50828881827397,87.19595661787933,0.38056125491919585,0.9276850493597114,0.9503675723975468,0.9060600193610843,42.23520469665527,0.5106139183044434
StandardScaler,247,1,63.9067276499667,93.3421448865128,56.45993471622618,0.21451697254901134,0.6909951426080458,0.9685754189944135,0.5370764762826719,35.96416783332825,0.5901751518249512
StandardScaler,250,1,53.468324002588254,90.08167630703187,37.35214629181145,0.08732194198926614,0.48723031399925304,0.943900267141585,0.32836398838334946,49.74676299095154,0.6514749526977539
StandardScaler,253,1,52.45224980010734,90.90316031752593,43.91562247727352,0.09052873984205821,0.5685432698798434,0.9391614629794826,0.40766698935140366,25.937408447265625,0.525066614151001
StandardScaler,256,1,43.44271668110638,87.8258591191878,88.68414587062581,0.14291541152737,0.9391950511108597,0.9155053866235247,0.9641432720232334,17.255292654037476,0.7138526439666748
StandardScaler,259,1,47.623340491463615,88.31470064404819,85.03738022533432,0.16616451232865753,0.916915161082851,0.9230497567100926,0.9108615682478218,21.66010355949402,0.5304646492004395
StandardScaler,262,1,60.21346357886663,91.27654878691772,50.23340704081991,0.17095292216612146,0.6309378172258517,0.9623630300142926,0.4693126815101646,20.80464506149292,0.5165359973907471
StandardScaler,265,1,77.08495855812937,95.0597013116385,66.89480888701695,0.31099171666937087,0.7800373134328358,0.9805922017003811,0.6475895450145208,26.576047658920288,0.5325629711151123
StandardScaler,268,1,76.85174318749097,94.59021680951997,78.84244147274579,0.40904024602729794,0.8702148731860655,0.980020367586441,0.7825363020329138,29.671672344207764,0.5940308570861816
StandardScaler,271,1,84.74812943313272,96.42082232996869,80.21480467516058,0.4206671378157031,0.8797850333752746,0.9791607329345865,0.7987221684414327,24.560179710388184,0.687286376953125
StandardScaler,274,1,67.78498230559575,92.66895981056753,91.68158365799727,0.4369584063988406,0.954858862519523,0.9396109007759493,0.9706098741529525,43.2880117893219,0.5320513248443604
