AUCROC,scaler,nCluster
81.85807301060115,QuantileTransformer,112
81.85500833079253,QuantileTransformer,58
81.84751241914057,QuantileTransformer,328
81.84095948589123,QuantileTransformer,22
81.77993996677496,MinMaxScaler,160
81.74204450137411,MinMaxScaler,274
81.68547921357441,RobustScaler,226
81.61919664833277,QuantileTransformer,304
81.56790015652675,StandardScaler,106
81.52494480701411,MinMaxScaler,220
81.52213312141107,MinMaxScaler,262
81.48137613821518,StandardScaler,184
81.40577495306766,QuantileTransformer,136
81.40228669962696,MinMaxScaler,346
81.38361496060536,StandardScaler,283
81.34634048098185,QuantileTransformer,16
81.34313588771104,StandardScaler,100
81.33871232235876,StandardScaler,277
81.28646326903628,StandardScaler,151
81.2807900656382,StandardScaler,55
81.26499517739379,QuantileTransformer,247
81.24654768323623,StandardScaler,31
81.18328954872503,RobustScaler,220
81.12945353174928,QuantileTransformer,226
81.12527146086599,StandardScaler,79
81.0699538944893,MinMaxScaler,166
81.05504065271893,RobustScaler,286
80.99131102900641,MinMaxScaler,13
80.97382376285641,StandardScaler,127
80.95346539579756,StandardScaler,247
80.92338783467396,RobustScaler,97
80.80446330844202,RobustScaler,322
80.80289551101649,MinMaxScaler,259
80.69228912760468,QuantileTransformer,343
80.6872790756849,StandardScaler,163
80.66951964910164,QuantileTransformer,235
80.6571076000456,RobustScaler,280
80.6527741159635,MinMaxScaler,52
80.63960116766792,StandardScaler,349
80.53219746090417,MinMaxScaler,85
80.52475521468973,QuantileTransformer,265
80.48581518987945,QuantileTransformer,4
80.43165718027838,QuantileTransformer,97
80.38150874551137,MinMaxScaler,223
80.36677183303578,QuantileTransformer,229
80.353700465747,MinMaxScaler,205
80.32070388814529,StandardScaler,220
80.27415678756238,RobustScaler,79
80.26743327488657,StandardScaler,97
80.26013094213432,StandardScaler,37
80.2463925901217,QuantileTransformer,85
80.23377162918379,QuantileTransformer,298
80.18975063741122,StandardScaler,223
80.12048580714006,StandardScaler,319
80.1033626993163,StandardScaler,199
80.07261432022335,StandardScaler,310
80.02306578838322,StandardScaler,253
79.98732269035264,RobustScaler,49
79.9628378344708,QuantileTransformer,211
79.92807029742995,StandardScaler,337
79.92587576435875,StandardScaler,325
79.91562949903238,QuantileTransformer,124
79.85895879698035,MinMaxScaler,196
79.83416919807814,QuantileTransformer,244
79.68206409845861,MinMaxScaler,241
79.62142023740518,QuantileTransformer,259
79.52886460723762,StandardScaler,112
79.52271991463822,MinMaxScaler,106
79.4960692750267,QuantileTransformer,127
79.49456855939809,StandardScaler,82
79.48591309097051,RobustScaler,82
79.45741482700907,StandardScaler,232
79.44569467877287,StandardScaler,136
79.43591223615675,StandardScaler,313
79.3541126929723,QuantileTransformer,139
79.32316690173407,StandardScaler,205
79.30697527257632,QuantileTransformer,7
79.19951023388394,StandardScaler,76
79.15883949871268,QuantileTransformer,109
79.14167805843353,StandardScaler,193
78.97545319887024,StandardScaler,331
78.94664252539737,RobustScaler,25
78.89665700356576,StandardScaler,316
78.58746358512569,StandardScaler,64
78.57014881502498,RobustScaler,76
78.50532479971099,MinMaxScaler,121
78.47605605339619,MinMaxScaler,100
78.2885528478446,QuantileTransformer,217
78.16771169884305,StandardScaler,190
78.08825426868307,QuantileTransformer,193
77.9348132829931,QuantileTransformer,148
77.90876829617679,QuantileTransformer,37
77.86428348169399,QuantileTransformer,28
77.79095349452847,QuantileTransformer,64
77.75410067191427,MinMaxScaler,136
77.68119425838083,QuantileTransformer,277
77.66167728871784,MinMaxScaler,16
77.52284671840066,QuantileTransformer,256
77.45713722336713,MinMaxScaler,97
77.40089201156997,MinMaxScaler,109
77.30014090243952,StandardScaler,58
77.23758616848478,StandardScaler,295
77.1049443730907,QuantileTransformer,295
77.10102487952683,StandardScaler,244
77.09790653428068,StandardScaler,235
77.08791134653711,MinMaxScaler,145
77.0823608069963,QuantileTransformer,205
76.70672574362472,StandardScaler,229
76.62685623956926,MinMaxScaler,58
76.62052946780675,RobustScaler,31
76.59886396401902,MinMaxScaler,130
76.58544760463168,Normalizer,79
76.46852978243955,StandardScaler,301
76.42685282031425,StandardScaler,271
76.41657780564633,QuantileTransformer,1
76.40616096089346,RobustScaler,136
76.12577629930351,MinMaxScaler,124
76.11472121916835,MinMaxScaler,7
76.10811653710424,RobustScaler,130
75.56159347097086,QuantileTransformer,34
75.47776997414171,MinMaxScaler,133
75.4573694413819,QuantileTransformer,172
75.44740875284819,QuantileTransformer,145
75.36777882663894,QuantileTransformer,184
75.17984629758695,StandardScaler,340
75.03881544433028,QuantileTransformer,223
74.89853207395373,QuantileTransformer,250
74.596432076384,MinMaxScaler,31
74.56664967516693,MinMaxScaler,154
74.51087211932554,MinMaxScaler,142
74.32363915758448,QuantileTransformer,133
74.31782795734702,MinMaxScaler,28
74.30306612877543,QuantileTransformer,91
74.29753858870785,QuantileTransformer,121
74.14394235657356,QuantileTransformer,13
74.11010821482151,QuantileTransformer,310
74.0867120006728,StandardScaler,259
74.07444561494727,QuantileTransformer,208
73.97031166662846,QuantileTransformer,82
73.80993633975802,Normalizer,70
73.59286731136234,QuantileTransformer,268
73.5432325314976,MinMaxScaler,112
73.47792552724567,MinMaxScaler,49
73.30500207110255,QuantileTransformer,88
73.25108172272495,Normalizer,82
72.94116765412349,Normalizer,295
72.72961083281324,QuantileTransformer,178
72.63835083963794,Normalizer,67
72.558019429495,Normalizer,91
72.48260799000167,Normalizer,85
72.42296652265674,QuantileTransformer,61
72.38462065090503,MinMaxScaler,43
72.28399220563186,QuantileTransformer,196
72.21484045610408,Normalizer,88
72.1882894808766,Normalizer,97
72.16850418402584,MinMaxScaler,79
71.51577338373694,MinMaxScaler,61
71.50294351091713,QuantileTransformer,154
71.41801603937265,Normalizer,61
71.41759054911778,QuantileTransformer,181
71.35494190064733,MinMaxScaler,46
71.35262662034164,Normalizer,76
71.19533897275305,Normalizer,100
71.16456759418688,Normalizer,94
71.15311768976117,QuantileTransformer,241
71.13865102109611,Normalizer,307
71.12953364658104,MinMaxScaler,40
71.11498072989136,Normalizer,349
71.07314277145339,QuantileTransformer,25
71.00993063588868,Normalizer,325
70.83808240511931,QuantileTransformer,49
70.78572027105339,Normalizer,55
70.70681674487382,QuantileTransformer,157
70.69396387258077,MinMaxScaler,115
70.68921448135765,MinMaxScaler,34
70.60750118619782,Normalizer,313
70.57036278679098,Normalizer,52
70.51765757724928,StandardScaler,292
70.50344390278981,Normalizer,283
70.37161283882728,RobustScaler,88
70.35760040975862,MinMaxScaler,118
70.1185745509142,Normalizer,301
70.10346581362131,Normalizer,322
69.95642059811355,Normalizer,64
69.95382932412906,Normalizer,340
69.8494462148502,Normalizer,310
69.82670356906591,Normalizer,304
69.77271805551413,Normalizer,316
69.73491650462898,QuantileTransformer,67
69.71010965612184,MinMaxScaler,37
69.67252660023244,Normalizer,286
69.61312279411094,QuantileTransformer,70
69.53497058405705,Normalizer,73
69.52072624363326,Normalizer,337
69.30519817994436,Normalizer,22
69.27963234882043,QuantileTransformer,169
69.20847581187564,QuantileTransformer,142
69.19701632433612,Normalizer,298
69.04420015766904,Normalizer,28
68.97129949400392,Normalizer,49
68.9554873561546,Normalizer,43
68.92411224141595,Normalizer,331
68.88652726890379,Normalizer,292
68.88129872198827,Normalizer,46
68.84521829835025,Normalizer,34
68.82889825546695,QuantileTransformer,190
68.73464449752554,Normalizer,25
68.70536616809686,StandardScaler,91
68.68172270961087,RobustScaler,73
68.67953967627629,Normalizer,58
68.45799150046801,Normalizer,40
68.43635857926735,Normalizer,37
68.37680527656983,Normalizer,31
68.23672698482963,Normalizer,328
68.2060456875336,QuantileTransformer,52
67.99674664784594,RobustScaler,127
67.84350499092402,Normalizer,289
67.82166507446425,QuantileTransformer,73
67.70247413766734,MinMaxScaler,73
67.65567979274715,Normalizer,334
67.6404426417287,MinMaxScaler,88
67.63447044517856,Normalizer,13
67.48011906367304,QuantileTransformer,214
67.47814685884312,QuantileTransformer,166
67.3603818893868,Normalizer,16
67.03756511630029,Normalizer,346
66.90723285134361,QuantileTransformer,160
66.76480861333339,QuantileTransformer,103
66.74851540316888,QuantileTransformer,202
66.73281059619465,Normalizer,319
66.5447496534171,Normalizer,19
66.20842452305034,MinMaxScaler,127
66.13718557132646,QuantileTransformer,76
66.0872422151958,Normalizer,280
65.9721260184071,Normalizer,7
65.7150704891689,Normalizer,304
65.50596502838097,QuantileTransformer,187
65.42859863366263,QuantileTransformer,106
65.40733178741095,QuantileTransformer,94
65.23797324961933,Normalizer,49
65.2099809740691,Normalizer,52
65.17903134958532,Normalizer,343
64.9320706724747,RobustScaler,58
64.90612535004242,MinMaxScaler,25
64.89556284195903,MinMaxScaler,76
64.78753048292685,Normalizer,73
64.77750654584176,Normalizer,70
64.72081667756203,Normalizer,43
64.70726423795806,Normalizer,46
64.67112631563697,Normalizer,67
64.59343409504777,Normalizer,55
64.55477581378462,Normalizer,76
64.53890617725219,Normalizer,58
64.5212617480351,Normalizer,10
64.49515542929015,QuantileTransformer,118
64.45514976221996,Normalizer,37
64.42527344648717,QuantileTransformer,79
64.3477882211571,Normalizer,343
64.29350946432157,Normalizer,79
64.17345221403279,Normalizer,64
64.12626879469036,Normalizer,61
64.09523483880474,MinMaxScaler,82
63.578057183896966,Normalizer,349
63.48234870927338,QuantileTransformer,43
62.87337632343761,Normalizer,337
62.83751247817254,Normalizer,4
62.195986254594814,Normalizer,4
62.09691410701057,Normalizer,319
61.94610656100606,Normalizer,346
61.8427775942505,RobustScaler,55
61.67294565063478,Normalizer,13
61.63691697581153,Normalizer,298
61.54747969089014,Normalizer,10
61.43175975792901,Normalizer,295
61.14744218641579,Normalizer,316
61.081027374203046,Normalizer,331
61.07106093580104,Normalizer,7
61.02579222260546,Normalizer,16
60.96636541701073,Normalizer,334
60.93447856399262,QuantileTransformer,40
60.76470411906,Normalizer,19
60.70657870032583,Normalizer,301
60.599297657419314,Normalizer,322
60.54910322370583,Normalizer,325
60.53468638723278,Normalizer,40
60.35309021305715,Normalizer,34
60.30030067211361,Normalizer,28
60.27068310045473,Normalizer,31
60.217941475080416,RobustScaler,46
60.17914711360062,Normalizer,82
60.057600647419854,Normalizer,22
60.0550170399264,Normalizer,307
60.0170295766326,Normalizer,94
60.00048720550804,MinMaxScaler,10
59.86711901008428,Normalizer,25
59.85716023817334,Normalizer,310
59.82649427385949,Normalizer,328
59.79294954214566,Normalizer,85
59.789752615365934,Normalizer,103
59.74117389464724,Normalizer,1
59.71925922989945,Normalizer,103
59.71638812899056,Normalizer,109
59.713068538353575,Normalizer,313
59.69835270872845,RobustScaler,28
59.642828147092665,Normalizer,109
59.609505743620126,Normalizer,88
59.500781483768094,MinMaxScaler,64
59.38248944305011,Normalizer,112
59.35159540062668,Normalizer,91
59.31476749410849,QuantileTransformer,55
59.27337610877586,Normalizer,1
59.25729181049323,Normalizer,97
59.15235096398842,Normalizer,106
59.13193701486923,MinMaxScaler,67
59.08148767032739,Normalizer,100
58.92497242171497,Normalizer,340
58.836359284584525,Normalizer,115
58.57276615507917,Normalizer,187
58.37046470512337,Normalizer,112
58.23411616129286,Normalizer,118
58.18324707636445,Normalizer,157
58.16410768138708,Normalizer,121
57.97369120922566,Normalizer,172
57.96543631495693,Normalizer,205
57.94603817590564,Normalizer,148
57.9013731988825,RobustScaler,34
57.88351027466967,Normalizer,160
57.87025107834947,Normalizer,292
57.68680152995562,Normalizer,238
57.68499607130665,Normalizer,142
57.63849305304743,Normalizer,193
57.53744870063326,Normalizer,106
57.508649526897,Normalizer,124
57.45333387714311,Normalizer,214
57.43337991748862,Normalizer,202
57.424314291788335,Normalizer,283
57.41037277776214,Normalizer,133
57.40093149399901,Normalizer,145
57.39162245720699,Normalizer,178
57.38649549129826,Normalizer,169
57.36450032839413,Normalizer,136
57.36203938475796,Normalizer,220
57.35014099060418,Normalizer,235
57.30927092666487,Normalizer,172
57.290764017201454,Normalizer,181
57.22742346791117,Normalizer,280
57.2080425784648,Normalizer,289
57.20342160096726,Normalizer,265
57.19643934421755,Normalizer,196
57.16777816732071,Normalizer,169
57.16334310223182,Normalizer,118
57.163040275834206,Normalizer,148
57.15660425657384,Normalizer,127
57.148807435147056,Normalizer,154
57.14821328208847,Normalizer,142
57.143394892445656,Normalizer,115
57.14097994775592,Normalizer,139
57.126819938734,Normalizer,259
57.118087805395625,Normalizer,151
57.10752529731226,Normalizer,190
57.09484683769125,Normalizer,127
57.08769400151505,Normalizer,133
57.07681908392024,Normalizer,163
57.069097010781455,Normalizer,208
57.04758483681529,Normalizer,199
57.046386947584274,Normalizer,184
57.04077507611485,Normalizer,121
57.02801995158304,Normalizer,211
57.025152683919686,Normalizer,130
57.02052020668553,Normalizer,145
57.01271571876767,Normalizer,196
56.98762329346783,Normalizer,151
56.97254522213926,Normalizer,130
56.93549115413427,Normalizer,241
56.90659039939122,Normalizer,175
56.90594066427232,Normalizer,226
56.89578064697057,Normalizer,193
56.8952746585594,Normalizer,139
56.88949987415455,Normalizer,226
56.857208613732055,Normalizer,232
56.84197912920467,Normalizer,247
56.83491829092142,Normalizer,154
56.82086369615183,Normalizer,199
56.8186998290449,Normalizer,124
56.80878705608045,Normalizer,160
56.80609228446638,Normalizer,256
56.75267600787717,Normalizer,175
56.729599869730976,Normalizer,190
56.71960851523298,Normalizer,238
56.68358559027803,Normalizer,229
56.67943801860458,Normalizer,274
56.64243186616882,Normalizer,184
56.62858426665836,Normalizer,181
56.6087108051602,Normalizer,223
56.60765474601415,Normalizer,166
56.60670793436594,Normalizer,256
56.60257186242911,Normalizer,217
56.59949184963834,Normalizer,166
56.53623754837268,Normalizer,136
56.5091115863143,Normalizer,250
56.50234974118309,Normalizer,214
56.48447531723365,Normalizer,211
56.45428275874389,Normalizer,277
56.40550470925714,Normalizer,262
56.39186410500579,Normalizer,202
56.37777692764909,Normalizer,229
56.33941380629246,Normalizer,217
56.31932759966688,Normalizer,271
56.30514459117172,Normalizer,244
56.30406361592964,Normalizer,178
56.28359791799568,Normalizer,235
56.2728724969769,Normalizer,244
56.25178581326558,Normalizer,232
56.23700865171184,Normalizer,187
56.23675182426071,Normalizer,157
56.22971781869624,Normalizer,223
56.15874911078287,Normalizer,163
56.15345923193872,Normalizer,253
56.144955176709935,Normalizer,205
56.0869045062638,Normalizer,220
56.05691894303315,Normalizer,208
56.02998655987449,Normalizer,286
55.92454930807234,Normalizer,277
55.906080731064336,Normalizer,247
55.76386157169046,QuantileTransformer,163
55.70239739609164,Normalizer,274
55.7015425823364,Normalizer,241
55.63840136181414,Normalizer,265
55.55551701014208,Normalizer,253
55.515959832799965,Normalizer,259
55.46257038892952,Normalizer,268
55.42978080658691,Normalizer,262
55.34872107979153,RobustScaler,40
55.31747821202402,Normalizer,268
55.17994519532186,Normalizer,250
55.17461123415404,Normalizer,271
53.02720025035693,MinMaxScaler,91
51.54570259825816,MinMaxScaler,70
50.40800107208212,QuantileTransformer,100
45.46815312773286,RobustScaler,52
21.31238904191631,QuantileTransformer,10
