Dataset,Model,scaled,noise_percentage,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
data_CICIoT2023.csv,DASVDD,MinMaxScaler,3,79.15094876277017,99.10331076553966,52.29274828336962,0.1341080219893534,0.675417606709054,0.9927647886380384,0.5118118394695034,7.8005640506744385,23.16738271713257
data_CICIoT2023.csv,DASVDD,MinMaxScaler,5,79.19126108948352,99.1166599986074,52.35303969184392,0.13763218367137778,0.675827807023541,0.993367722918202,0.5121226773502797,7.9921345710754395,22.348985195159912
data_CICIoT2023.csv,DASVDD,Normalizer,0,48.750227790616165,96.49662553089067,49.94808239825825,-0.0029427100893728506,0.6594653722567854,0.9693173444094594,0.4997236996615321,7.889416933059692,23.0053448677063
data_CICIoT2023.csv,DASVDD,Normalizer,1,54.12261916161248,97.09936691548948,50.14905375983923,0.023890349915500035,0.6601977214091646,0.9739306163691479,0.4993437866961387,8.402262210845947,22.614038467407227
data_CICIoT2023.csv,DASVDD,Normalizer,3,48.719464078541066,96.55576067804459,49.78395578630045,-0.0035217808434829796,0.6579667822595364,0.9692162925124345,0.4980313600884161,5.636538028717041,23.03154182434082
data_CICIoT2023.csv,DASVDD,Normalizer,5,48.71430644666802,96.57822597386718,49.82749958130967,-0.0037360843483193397,0.6583802768718499,0.9691801517491438,0.49851488568073493,8.27772068977356,22.532726764678955
data_CICIoT2023.csv,DASVDD,RobustScaler,0,17.33615961082438,94.24193884225858,46.980405292245855,-0.1764097795490178,0.6392744012214854,0.9396395792858578,0.4844235684188713,7.839831352233887,23.303579807281494
data_CICIoT2023.csv,DASVDD,RobustScaler,1,17.329434181525798,94.24288515517351,46.980405292245855,-0.1764097795490178,0.6392744012214854,0.9396395792858578,0.4844235684188713,7.77855658531189,23.221747636795044
data_CICIoT2023.csv,DASVDD,RobustScaler,3,17.13629610503154,94.20459800003655,46.980405292245855,-0.1764097795490178,0.6392744012214854,0.9396395792858578,0.4844235684188713,7.146099805831909,22.7999587059021
data_CICIoT2023.csv,DASVDD,RobustScaler,5,17.17002099928571,94.2126658372622,46.980405292245855,-0.1764097795490178,0.6392744012214854,0.9396395792858578,0.4844235684188713,7.929257869720459,22.4784836769104
data_BoTIoT.csv,DASVDD,StandardScaler,0,26.35994341464805,82.45947434122701,46.01708209865784,-0.13635110298530922,0.6160140848562997,0.8660577325338168,0.47800654223590533,22.781476259231567,21.964576244354248
data_BoTIoT.csv,DASVDD,StandardScaler,1,24.945520563858068,81.93568957793556,45.3965487188426,-0.1576019752050811,0.6116001686215191,0.8598521824013388,0.474581489320762,23.71133327484131,22.24910545349121
data_BoTIoT.csv,DASVDD,StandardScaler,3,23.87067253900042,81.71506701589678,44.21126024054384,-0.19819352888329703,0.6031690926674437,0.8479988843954818,0.46803925341543196,24.476764678955078,22.76887273788452
data_BoTIoT.csv,DASVDD,StandardScaler,5,22.084627883608064,81.2718044352401,42.89349834408227,-0.24332178561966653,0.5937957199890892,0.8348208060242645,0.4607658264383298,23.194435358047485,22.012378931045532
data_BoTIoT.csv,DASVDD,QuantileTransformer,0,98.5356737148925,99.80684467251788,59.236534774272265,0.31636410744938154,0.7100453790264587,0.9982568679403152,0.5509717144506446,23.58354115486145,22.433233976364136
data_BoTIoT.csv,DASVDD,QuantileTransformer,1,97.87461142111901,99.62204424306137,59.083144500610075,0.3111110828557301,0.7089542986088725,0.9967229117277925,0.5501250721570137,23.06588888168335,21.487173318862915
data_BoTIoT.csv,DASVDD,QuantileTransformer,3,98.0870445199866,99.70258645381438,59.159839637441166,0.31373759515255584,0.7094998388176655,0.9974898898340538,0.5505483933038291,24.92417621612549,22.364305019378662
data_BoTIoT.csv,DASVDD,QuantileTransformer,5,96.8683642272251,99.5551726872725,58.97856022311313,0.3075294751782404,0.7082103801423364,0.9956770324919816,0.5495478160477199,25.92477774620056,22.030824184417725
data_BoTIoT.csv,DASVDD,MinMaxScaler,0,90.12597723758009,98.08670242146998,57.59804776015339,0.26025225383537715,0.6983906563840603,0.9818714265792776,0.5419280354050414,17.748780012130737,21.798051357269287
data_BoTIoT.csv,DASVDD,MinMaxScaler,1,84.86701444565597,96.4922897178347,56.30817500435767,0.21607909247967158,0.6892156619634489,0.9689722493376098,0.5348085433904175,23.34449815750122,21.494470834732056
data_BoTIoT.csv,DASVDD,MinMaxScaler,3,86.37548300657788,96.94173385909158,56.78926268084364,0.23255448779612392,0.6926376869095148,0.97378329382234,0.5374639214931691,23.942878484725952,22.033764600753784
data_BoTIoT.csv,DASVDD,MinMaxScaler,5,82.54260862748451,95.82511066207869,55.889837894369876,0.20175266176971302,0.6862399880973046,0.9647887323943662,0.5324995189532422,22.807129621505737,22.221485137939453
data_BoTIoT.csv,DASVDD,Normalizer,0,51.51698059421746,90.94916597371552,51.55656266341293,0.05345162939041128,0.6554084213658682,0.921483857471585,0.5085626322878584,22.26552987098694,21.58504366874695
data_BoTIoT.csv,DASVDD,Normalizer,1,50.15556909613096,90.67364312976325,50.904654000348614,0.031029362476040066,0.6507798745257519,0.9149351554873797,0.5049836444102367,23.134804725646973,21.590473651885986
data_BoTIoT.csv,DASVDD,Normalizer,3,52.36623621890122,91.00129649963027,50.751263726686425,0.025970162524151623,0.6496714197148171,0.9134588563458856,0.5040985183759862,25.142385959625244,22.359999656677246
data_BoTIoT.csv,DASVDD,Normalizer,5,50.6003206978385,90.75974382980736,50.93254314101446,0.03198445785670397,0.650978252783495,0.9152140566169293,0.505137579372715,25.573795795440674,22.27688217163086
data_BoTIoT.csv,DASVDD,RobustScaler,0,71.33182676615426,92.61134287845373,54.48840857591075,0.1537591188913518,0.6762714806457212,0.9507739506345001,0.524764287088705,22.772444248199463,21.790982484817505
data_BoTIoT.csv,DASVDD,RobustScaler,1,70.68891882068715,90.68739976170485,53.78420777409796,0.1296429605295882,0.6712624296377117,0.9437316971133733,0.5208774292861266,21.3473162651062,21.94039249420166
data_BoTIoT.csv,DASVDD,RobustScaler,3,70.52513202061017,91.83870796165255,54.104932891755276,0.14062655740722313,0.6735437796017556,0.9469390601031934,0.5226476813546277,21.177502632141113,22.617019653320312
data_BoTIoT.csv,DASVDD,RobustScaler,5,70.92199060711664,91.36913618018865,54.67666027540526,0.16020601271083315,0.6776105338854862,0.9526565332589597,0.5258033480854339,20.314758777618408,21.789000272750854
data_ToNIoT.csv,DASVDD,StandardScaler,0,32.36738099602381,82.40422380826602,43.86444383711397,-0.19061940816519085,0.5939909072939316,0.8212626400655917,0.46524229756928315,14.166155815124512,11.076411724090576
data_ToNIoT.csv,DASVDD,StandardScaler,1,31.959491146897566,82.15400189369984,43.93276851598797,-0.18849669760655846,0.5944850761019964,0.8219458868543318,0.4656293543892243,14.47875714302063,11.155047178268433
data_ToNIoT.csv,DASVDD,StandardScaler,3,27.009284497306467,81.25771317891937,42.01967750751571,-0.24793259324826608,0.580648349476181,0.8028149767696092,0.45479176343087163,14.950384616851807,11.294532060623169
