Dataset,Model,scaled,noise_percentage,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
data_ToNIoT.csv,KNN,QuantileTransformer,0,92.22068736244613,97.89870685262869,82.07843673134735,0.5104665273507502,0.8887380699893955,0.9830158581214226,0.8109614491407339,0.693457841873169,4.643430233001709
data_ToNIoT.csv,LUNAR,QuantileTransformer,0,94.48575378572211,98.70856809471587,89.58731893960098,0.6406359357577441,0.9382245642480745,0.9847685500340367,0.895881715435826,2.7266221046447754,0.6441426277160645
data_ToNIoT.csv,NeuTraLAD,QuantileTransformer,0,83.53246708304789,96.23401098056299,58.93686799672041,0.27765054106911985,0.7030045463530342,0.9719868816616561,0.5506270320483047,57.58388018608093,0.503751277923584
data_ToNIoT.csv,LOF,QuantileTransformer,0,84.98958280952245,96.49319026596923,52.45968843946434,0.23673798070682184,0.6387706364863461,0.969735182849937,0.47623471125561234,0.036457061767578125,0.1502838134765625
data_ToNIoT.csv,AutoEncoder,QuantileTransformer,0,71.03186554538243,93.15560545011878,28.757857338070515,0.08159700857502304,0.33901743264659273,0.935946797339867,0.2069979873045363,3.4500911235809326,0.7559826374053955
data_ToNIoT.csv,CBLOF,QuantileTransformer,0,64.66074131789648,90.55086962612545,17.668761956818805,-0.03251034283236187,0.14925162383507484,0.848314606741573,0.08182381173556279,1.0162112712860107,0.07665252685546875
data_ToNIoT.csv,HBOS,QuantileTransformer,0,82.44037657789865,96.8782853575566,67.00601257174091,0.34003219381265354,0.7745880595621528,0.97554379776602,0.6422820870103731,2.443371295928955,1.7832756042480469
data_ToNIoT.csv,DASVDD,QuantileTransformer,0,59.60014236842006,90.5009093906426,52.82864170538398,0.08788021712738198,0.6588258549120379,0.9109046187482919,0.5160241523455643,15.119425773620605,18.693826913833618
data_ToNIoT.csv,AE1SVM,QuantileTransformer,0,52.247574519026706,88.85540644759335,17.245148947799947,-0.032664778130890054,0.13977272727272727,0.846815834767642,0.07617278216442173,29.829575538635254,1.5991215705871582
data_ToNIoT.csv,DevNet,QuantileTransformer,0,52.05217841345815,88.5358683325676,25.990707843673132,0.06413967781339476,0.29433224755700327,0.9288651315789473,0.17487227124941943,15.242021799087524,0.21054673194885254
data_ToNIoT.csv,DeepSVDD,QuantileTransformer,0,43.8285389654922,85.86814888247402,15.455042361300903,-0.06636479511976262,0.10501952842470708,0.7995594713656388,0.0562006502554575,4.957720756530762,0.0060863494873046875
data_ToNIoT.csv,IForest,QuantileTransformer,0,79.59121708147083,94.29151956296818,30.568461328231756,0.10010909613545013,0.3655094905094905,0.9448030987734022,0.22658306239355938,0.1354222297668457,0.1087808609008789
data_ToNIoT.csv,OCSVM,QuantileTransformer,0,30.26246102171105,83.77876474773336,18.44083082809511,-0.02319342080486545,0.1642512077294686,0.8593406593406593,0.09080352995819786,0.7844793796539307,2.639765977859497
data_ToNIoT.csv,LODA,QuantileTransformer,0,45.61397935684944,83.89142173664538,12.011478546050833,-0.15765100721592198,0.029247700889491933,0.5574712643678161,0.015017804613717293,0.02286696434020996,0.06496667861938477
data_ToNIoT.csv,MO_GAAL,QuantileTransformer,0,49.308792669297034,87.08456073500858,22.0552063405302,0.03771874427065556,0.22594653277242502,0.9148351648351648,0.12888992104040872,13.655803203582764,0.010893583297729492
data_ToNIoT.csv,SUOD,QuantileTransformer,0,50.909315425804856,87.19517372025676,24.92484285323859,-0.08394735643884185,0.306925696984988,0.8286784741144414,0.18834184858337205,0.27545928955078125,0.6623659133911133
data_ToNIoT.csv,DIF,QuantileTransformer,0,46.43284334373115,88.5167003163932,45.70921016671222,-0.13330622308211565,0.6073334651116822,0.8397103033615742,0.47569283170769466,0.7677607536315918,45.85786151885986
data_ToNIoT.csv,ALAD,QuantileTransformer,0,46.047131534974525,86.47491215768204,16.049467067504782,-0.046565335291020124,0.11508822470291681,0.8262668045501551,0.061851679826598546,5.398496150970459,0.012465953826904297
data_ToNIoT.csv,COPOD,QuantileTransformer,0,22.39722312190028,79.55632579494127,20.319759497130363,-0.19824184984822485,0.24702995867768596,0.7443579766536965,0.14808793930949063,0.011955976486206055,0.10399961471557617
data_ToNIoT.csv,ECOD,QuantileTransformer,0,19.598320182413254,78.75328046475127,20.08062312107133,-0.23845410156756855,0.2530174340634779,0.7227289310470632,0.15335191206069052,0.00940394401550293,0.11708283424377441
data_ToNIoT.csv,VAE,QuantileTransformer,0,57.459278828884116,90.54968838712419,24.569554523093743,0.037617288084857044,0.27387529597474347,0.910761154855643,0.1611704598235021,17.65732216835022,1.0558748245239258
data_ToNIoT.csv,SO_GAAL,QuantileTransformer,0,40.02339643576091,81.95912580742272,11.567368133369774,-0.1824110866086433,0.01850307120649124,0.45353159851301117,0.009444186406564484,22.82613706588745,0.00455474853515625
