outlier_mode,scaler,nCluster,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
cluster,QuantileTransformer,1,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.4966466426849365,0.1053316593170166
cluster,QuantileTransformer,6,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.4934375286102295,0.14442205429077148
cluster,QuantileTransformer,11,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,1.0455515384674072,0.18110871315002441
cluster,QuantileTransformer,16,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.7221643924713135,0.14463591575622559
cluster,QuantileTransformer,21,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.374889612197876,0.1596050262451172
cluster,QuantileTransformer,26,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.4163196086883545,0.18746232986450195
cluster,QuantileTransformer,31,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.43207430839538574,0.1525096893310547
cluster,QuantileTransformer,36,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.7422442436218262,0.1231229305267334
cluster,QuantileTransformer,41,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,1.20241379737854,0.22770452499389648
cluster,QuantileTransformer,46,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.7343204021453857,0.18502092361450195
cluster,QuantileTransformer,51,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.35644054412841797,0.10187816619873047
cluster,QuantileTransformer,56,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.9163119792938232,0.3090670108795166
cluster,QuantileTransformer,61,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.7761650085449219,0.20084929466247559
cluster,QuantileTransformer,66,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.9313967227935791,0.11244678497314453
cluster,QuantileTransformer,71,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.6044542789459229,0.15889930725097656
cluster,QuantileTransformer,76,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.6556072235107422,0.17671871185302734
cluster,QuantileTransformer,81,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.4346804618835449,0.11246562004089355
cluster,QuantileTransformer,86,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.830411434173584,0.18313121795654297
cluster,QuantileTransformer,91,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,1.0100493431091309,0.22018122673034668
cluster,QuantileTransformer,96,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.7123208045959473,0.1904127597808838
cluster,QuantileTransformer,101,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.8327062129974365,0.3171882629394531
cluster,QuantileTransformer,106,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,1.3446283340454102,0.10399389266967773
cluster,QuantileTransformer,111,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.5306077003479004,0.17215967178344727
cluster,QuantileTransformer,116,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.8192121982574463,0.14429092407226562
cluster,QuantileTransformer,121,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,1.117520809173584,0.20813655853271484
cluster,QuantileTransformer,126,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.9645826816558838,0.14814305305480957
cluster,QuantileTransformer,131,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,0.8811275959014893,0.13146471977233887
cluster,QuantileTransformer,136,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,1.0297307968139648,0.17621660232543945
cluster,QuantileTransformer,141,50.0,8.928571428571429,8.928571428571429,0.0,0.16393442622950818,0.08928571428571429,1.0,1.01432466506958,0.4395756721496582
