outlier_mode,scaler,nCluster,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
cluster,MinMaxScaler,1,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,0.08150625228881836,0.17460894584655762
cluster,MinMaxScaler,6,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,1.8229241371154785,0.16073060035705566
cluster,MinMaxScaler,11,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,1.573929786682129,0.13218379020690918
cluster,MinMaxScaler,16,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,2.4249820709228516,0.29998230934143066
cluster,MinMaxScaler,21,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,1.871068000793457,0.29027390480041504
cluster,MinMaxScaler,26,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,3.0642101764678955,0.21727442741394043
cluster,MinMaxScaler,31,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,3.5555992126464844,0.21628093719482422
cluster,MinMaxScaler,36,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,2.181196451187134,0.24081897735595703
cluster,MinMaxScaler,41,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,2.8735029697418213,0.268176794052124
cluster,MinMaxScaler,46,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,3.8346869945526123,0.215376615524292
cluster,MinMaxScaler,51,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,3.0334792137145996,0.22445106506347656
cluster,MinMaxScaler,56,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,3.337869644165039,0.26638150215148926
cluster,MinMaxScaler,61,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,3.4911046028137207,0.35380005836486816
cluster,MinMaxScaler,66,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,3.7940523624420166,0.15495705604553223
cluster,MinMaxScaler,71,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,2.9912102222442627,0.28814077377319336
cluster,MinMaxScaler,76,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,3.637474536895752,0.3073129653930664
cluster,MinMaxScaler,81,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,3.7759549617767334,0.3004574775695801
cluster,MinMaxScaler,86,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,2.195131301879883,0.21057462692260742
cluster,MinMaxScaler,91,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,2.529766082763672,0.12155485153198242
cluster,MinMaxScaler,96,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,4.368002891540527,0.45180845260620117
cluster,MinMaxScaler,101,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,4.650722503662109,0.31159281730651855
cluster,MinMaxScaler,106,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,4.7391369342803955,0.37099647521972656
cluster,MinMaxScaler,111,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,4.7292070388793945,0.3476593494415283
cluster,MinMaxScaler,116,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,5.213623762130737,0.21761369705200195
cluster,MinMaxScaler,121,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,3.9268414974212646,0.22437787055969238
cluster,MinMaxScaler,126,50.0,10.257142857142858,10.257142857142858,0.0,0.18605856439492097,0.10257142857142858,1.0,4.556370258331299,0.43762922286987305
cluster,MinMaxScaler,131,97.54855141674626,69.98050682261209,80.95714285714286,0.5251569928535907,0.5185987721198989,0.3500731350560702,1.0,5.77748441696167,0.22806048393249512
cluster,MinMaxScaler,136,99.84081502706145,97.289972899729,92.21428571428572,0.7205332151981695,0.7248864209994952,0.5684877276326208,1.0,5.67846941947937,0.19107627868652344
cluster,MinMaxScaler,141,99.77714103788603,96.24664879356568,85.34285714285714,0.5869048441402467,0.5832656376929326,0.411697247706422,1.0,4.423882007598877,0.2753899097442627
cluster,MinMaxScaler,146,99.7691817892391,96.11780455153949,88.97142857142856,0.6501235846582504,0.6503623188405797,0.4818791946308725,1.0,5.478254318237305,0.5782394409179688
cluster,MinMaxScaler,151,99.75326329194523,95.86114819759679,84.61428571428571,0.5756935935530902,0.5714285714285714,0.4,1.0,5.529897451400757,0.3826737403869629
cluster,MinMaxScaler,156,99.97612225405922,99.58391123439667,86.0,0.5973987022477535,0.5943708609271523,0.42285041224970554,1.0,6.290252685546875,0.41265058517456055
cluster,MinMaxScaler,161,99.9124482648838,98.49108367626886,85.61428571428571,0.5911938919082637,0.5878018829308228,0.416231884057971,1.0,7.164063215255737,0.6406512260437012
cluster,MinMaxScaler,166,99.89652976758995,98.22161422708618,85.87142857142858,0.5953158458047207,0.5921649484536082,0.4206209724663152,1.0,6.4177069664001465,0.5320992469787598
cluster,MinMaxScaler,171,99.92836676217766,98.76203576341128,86.35714285714286,0.603262922909786,0.6005855290673359,0.42916915720263,1.0,6.558518886566162,0.6374356746673584
cluster,MinMaxScaler,176,99.67367080547595,94.59815546772069,82.45714285714286,0.5448280476921101,0.539039039039039,0.36896197327852004,1.0,6.652340412139893,0.3539762496948242
cluster,MinMaxScaler,181,99.95224450811843,99.17127071823204,84.7,0.5769904464876222,0.5727961707219784,0.40134153158188934,1.0,6.297067403793335,0.7688534259796143
cluster,MinMaxScaler,186,99.92040751353073,98.62637362637363,84.37142857142858,0.5720502017773473,0.5675889328063242,0.39624724061810157,1.0,5.491253137588501,0.5789580345153809
cluster,MinMaxScaler,191,99.8010187838268,96.63526244952894,83.85714285714285,0.5644821325360075,0.5596258768511302,0.38852813852813856,1.0,5.894011735916138,0.6134564876556396
cluster,MinMaxScaler,196,99.68958930276982,94.84808454425362,84.35714285714285,0.5718372970812047,0.5673646779928881,0.39602868174296746,1.0,6.32669734954834,0.7273812294006348
cluster,MinMaxScaler,201,99.64979305953518,94.22572178477691,82.19999999999999,0.5413590172472909,0.5354213273676361,0.3655804480651731,1.0,5.19974946975708,0.5335991382598877
cluster,MinMaxScaler,206,99.68958930276982,94.84808454425362,83.47142857142858,0.5589327469004459,0.5537986887774778,0.38293333333333335,1.0,4.671056270599365,0.576636791229248
cluster,MinMaxScaler,211,99.75326329194523,95.86114819759679,85.5142857142857,0.5896064086638594,0.5861224489795919,0.41454965357967666,1.0,4.442924737930298,0.5516650676727295
