outlier_mode,scaler,nCluster,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
cluster,MinMaxScaler,1,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,1.869274616241455,0.22052979469299316
cluster,MinMaxScaler,6,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,1.5684418678283691,0.24678683280944824
cluster,MinMaxScaler,11,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,1.4739410877227783,0.22454619407653809
cluster,MinMaxScaler,16,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,1.8334710597991943,0.3546915054321289
cluster,MinMaxScaler,21,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,1.531421422958374,0.19861888885498047
cluster,MinMaxScaler,26,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,1.710031509399414,0.21914386749267578
cluster,MinMaxScaler,31,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,2.096348285675049,0.19209718704223633
cluster,MinMaxScaler,36,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,1.991353988647461,0.19449663162231445
cluster,MinMaxScaler,41,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,2.060143232345581,0.2529001235961914
cluster,MinMaxScaler,46,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,1.7594025135040283,0.19411492347717285
cluster,MinMaxScaler,51,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,1.6278581619262695,0.20838689804077148
cluster,MinMaxScaler,56,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,2.173699378967285,0.2594447135925293
cluster,MinMaxScaler,61,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,1.6813130378723145,0.17615652084350586
cluster,MinMaxScaler,66,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,1.6093437671661377,0.28135013580322266
cluster,MinMaxScaler,71,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,1.916327714920044,0.19147944450378418
cluster,MinMaxScaler,76,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,1.7906525135040283,0.17635011672973633
cluster,MinMaxScaler,81,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,2.193141460418701,0.2599668502807617
cluster,MinMaxScaler,86,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,2.158294200897217,0.310405969619751
cluster,MinMaxScaler,91,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,2.46427321434021,0.18467354774475098
cluster,MinMaxScaler,96,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,2.2254180908203125,0.31653881072998047
cluster,MinMaxScaler,101,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,2.497694253921509,0.22955703735351562
cluster,MinMaxScaler,106,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,2.038799524307251,0.19975757598876953
cluster,MinMaxScaler,111,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,2.2602930068969727,0.18375825881958008
cluster,MinMaxScaler,116,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,1.932067632675171,0.2013242244720459
cluster,MinMaxScaler,121,50.0,10.257142857142858,10.257142857142858,0.0,0.186058564394921,0.10257142857142858,1.0,2.124678373336792,0.2629513740539551
cluster,MinMaxScaler,126,99.32448371302718,92.70481177319797,94.01428571428572,0.7634759539130447,0.7719107240065324,0.6336014298480787,0.9874651810584958,1.9792256355285645,0.4299619197845459
cluster,MinMaxScaler,131,99.9681630054123,99.44598337950139,91.15714285714286,0.695778225450217,0.6987834549878346,0.537023186237846,1.0,1.982388973236084,0.18375468254089355
cluster,MinMaxScaler,136,99.87265202164916,97.82016348773843,85.52857142857142,0.5898326667371564,0.5863617803184974,0.414789139225881,1.0,2.3578829765319824,0.33218836784362793
cluster,MinMaxScaler,141,99.56224132441898,92.88486416558862,87.15714285714286,0.6168370280470098,0.6149892933618845,0.4440321583178726,1.0,2.0033278465270996,0.2752094268798828
cluster,MinMaxScaler,146,99.8010187838268,96.63526244952894,84.82857142857144,0.5789465982120803,0.5748598879103283,0.40337078651685393,1.0,2.2079708576202393,0.27144598960876465
cluster,MinMaxScaler,151,99.98408150270615,99.72222222222223,84.55714285714285,0.5748322179619818,0.5705204608661105,0.3991106170094497,1.0,2.181506633758545,0.2996857166290283
cluster,MinMaxScaler,156,99.84081502706145,97.289972899729,81.92857142857143,0.5377419893545856,0.5316549426138467,0.362077660110943,1.0,2.0289571285247803,0.19057393074035645
cluster,MinMaxScaler,161,99.9124482648838,98.49108367626886,87.05714285714285,0.6151058729925726,0.6131511528608027,0.4421182266009852,1.0,2.6045339107513428,0.30426740646362305
cluster,MinMaxScaler,166,99.93632601082457,98.89807162534436,86.54285714285714,0.6063590174956547,0.6038687973086627,0.43253012048192774,1.0,2.4291937351226807,0.4064302444458008
