scaler,nCluster,noise_percentage,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
Normalizer,154,5,72.48956161300816,94.18737808713067,9.454418685724246,-0.019993817349210047,7.699711260827718e-05,0.3333333333333333,3.850300323425227e-05,3.193641185760498,2.309762477874756
Normalizer,157,5,72.19741280254802,93.9225705807053,9.457904828307477,-0.011568742656496829,7.7000077000077e-05,0.5,3.850300323425227e-05,3.2891347408294678,2.2896666526794434
Normalizer,160,5,71.93090900751152,93.63897650873453,9.457904828307477,-0.011568742656496829,7.7000077000077e-05,0.5,3.850300323425227e-05,3.3585305213928223,2.2883028984069824
Normalizer,163,5,71.42118913509681,93.97995233078925,9.457904828307477,-0.011568742656496829,7.7000077000077e-05,0.5,3.850300323425227e-05,3.8148508071899414,2.2976558208465576
Normalizer,166,5,71.64571713482704,93.82364933134554,9.457904828307477,-0.011568742656496829,7.7000077000077e-05,0.5,3.850300323425227e-05,3.411618947982788,2.2503201961517334
Normalizer,169,5,71.99435452021284,93.90672823158444,9.450932543141015,-0.026450289600753726,7.699414844471819e-05,0.25,3.850300323425227e-05,3.4776344299316406,2.2835450172424316
Normalizer,172,5,72.08603935316317,93.9890419052059,9.457904828307477,-0.011568742656496829,7.7000077000077e-05,0.5,3.850300323425227e-05,3.63236141204834,2.267522096633911
Normalizer,175,5,71.74969227400695,94.04587394960855,9.450932543141015,-0.026450289600753726,7.699414844471819e-05,0.25,3.850300323425227e-05,3.3017799854278564,2.260404109954834
Normalizer,178,5,72.40233449967299,93.93553172017141,9.457904828307477,-0.011568742656496829,7.7000077000077e-05,0.5,3.850300323425227e-05,3.5940818786621094,2.283278703689575
Normalizer,181,5,72.40187041998047,93.92864161414577,9.457904828307477,-0.011568742656496829,7.7000077000077e-05,0.5,3.850300323425227e-05,3.221680164337158,2.268791437149048
Normalizer,184,5,71.24451527344455,94.05439880650168,9.450932543141015,-0.026450289600753726,7.699414844471819e-05,0.25,3.850300323425227e-05,3.6374948024749756,2.290131092071533
Normalizer,187,5,72.25891968265009,94.09583434590913,9.457904828307477,-0.011568742656496829,7.7000077000077e-05,0.5,3.850300323425227e-05,3.6456637382507324,2.273874044418335
Normalizer,190,5,72.03766294803063,94.03707662108948,9.457904828307477,-0.011568742656496829,7.7000077000077e-05,0.5,3.850300323425227e-05,3.0304789543151855,2.292009115219116
